# g, gerr, r, rerr
2.242999999999999972e+01 9.400000000000000022e-02 2.233699999999999974e+01 1.670000000000000095e-01
2.202700000000000102e+01 6.800000000000000488e-02 2.148499999999999943e+01 7.299999999999999545e-02
2.019999999999999929e+01 2.100000000000000130e-02 1.989799999999999969e+01 2.199999999999999872e-02
1.942500000000000071e+01 1.899999999999999953e-02 1.913500000000000156e+01 1.700000000000000122e-02
2.236499999999999844e+01 9.700000000000000289e-02 2.185200000000000031e+01 8.599999999999999312e-02
2.184499999999999886e+01 7.299999999999999545e-02 2.134600000000000009e+01 6.700000000000000400e-02
2.036799999999999855e+01 2.199999999999999872e-02 2.001500000000000057e+01 2.900000000000000147e-02
2.204200000000000159e+01 6.300000000000000044e-02 2.164499999999999957e+01 1.130000000000000032e-01
1.850199999999999889e+01 1.200000000000000025e-02 1.777199999999999847e+01 1.000000000000000021e-02
2.266199999999999903e+01 1.219999999999999973e-01 2.187000000000000099e+01 1.270000000000000018e-01
2.213800000000000168e+01 8.599999999999999312e-02 2.150100000000000122e+01 8.200000000000000344e-02
2.048300000000000054e+01 2.999999999999999889e-02 2.015299999999999869e+01 2.699999999999999969e-02
2.061799999999999855e+01 3.500000000000000333e-02 2.020599999999999952e+01 3.200000000000000067e-02
1.751399999999999935e+01 1.200000000000000025e-02 1.634600000000000009e+01 8.000000000000000167e-03
2.250400000000000134e+01 1.219999999999999973e-01 2.197200000000000131e+01 1.239999999999999991e-01
2.254100000000000037e+01 1.250000000000000000e-01 2.101099999999999923e+01 5.299999999999999850e-02
1.891900000000000048e+01 1.099999999999999936e-02 1.854100000000000037e+01 1.299999999999999940e-02
1.927400000000000091e+01 1.400000000000000029e-02 1.900000000000000000e+01 1.200000000000000025e-02
1.965200000000000102e+01 2.000000000000000042e-02 1.942899999999999849e+01 1.899999999999999953e-02
2.100600000000000023e+01 3.799999999999999906e-02 2.057199999999999918e+01 3.599999999999999728e-02
2.175700000000000145e+01 7.199999999999999456e-02 2.114399999999999835e+01 7.399999999999999634e-02
1.879200000000000159e+01 2.400000000000000050e-02 1.837199999999999989e+01 1.099999999999999936e-02
2.174699999999999989e+01 8.300000000000000433e-02 2.032600000000000051e+01 2.900000000000000147e-02
2.077799999999999869e+01 3.799999999999999906e-02 2.035999999999999943e+01 4.200000000000000261e-02
2.193100000000000094e+01 6.500000000000000222e-02 2.136700000000000088e+01 6.400000000000000133e-02
2.179899999999999949e+01 5.999999999999999778e-02 2.132499999999999929e+01 5.800000000000000294e-02
2.052899999999999991e+01 3.699999999999999817e-02 2.013599999999999923e+01 3.599999999999999728e-02
1.951699999999999946e+01 1.600000000000000033e-02 1.921399999999999864e+01 1.700000000000000122e-02
1.953800000000000026e+01 1.899999999999999953e-02 1.926899999999999835e+01 1.700000000000000122e-02
2.348300000000000054e+01 3.330000000000000182e-01 2.203999999999999915e+01 1.650000000000000078e-01
2.166000000000000014e+01 4.700000000000000011e-02 2.134199999999999875e+01 7.000000000000000666e-02
2.096600000000000108e+01 4.100000000000000172e-02 2.056200000000000117e+01 4.299999999999999656e-02
1.758299999999999841e+01 1.299999999999999940e-02 1.651399999999999935e+01 7.000000000000000146e-03
2.030199999999999960e+01 2.599999999999999881e-02 1.999399999999999977e+01 2.699999999999999969e-02
1.667899999999999849e+01 8.999999999999999320e-03 1.603399999999999892e+01 8.999999999999999320e-03
1.907000000000000028e+01 1.499999999999999944e-02 1.878099999999999881e+01 1.700000000000000122e-02
1.989300000000000068e+01 2.199999999999999872e-02 1.959799999999999898e+01 2.299999999999999961e-02
2.244000000000000128e+01 1.449999999999999900e-01 2.182100000000000151e+01 8.400000000000000522e-02
2.035300000000000153e+01 3.200000000000000067e-02 2.008200000000000074e+01 3.200000000000000067e-02
2.151800000000000068e+01 5.000000000000000278e-02 2.106099999999999994e+01 5.099999999999999672e-02
2.028000000000000114e+01 2.199999999999999872e-02 1.994300000000000139e+01 2.599999999999999881e-02
2.081800000000000139e+01 3.599999999999999728e-02 2.035999999999999943e+01 4.200000000000000261e-02
1.902199999999999847e+01 1.700000000000000122e-02 1.765500000000000114e+01 1.200000000000000025e-02
2.203200000000000003e+01 8.599999999999999312e-02 2.155000000000000071e+01 1.089999999999999997e-01
2.164000000000000057e+01 6.600000000000000311e-02 2.099200000000000088e+01 6.099999999999999867e-02
2.151399999999999935e+01 4.100000000000000172e-02 2.091799999999999926e+01 5.800000000000000294e-02
2.231200000000000117e+01 1.219999999999999973e-01 2.168299999999999983e+01 1.029999999999999943e-01
2.174899999999999878e+01 6.300000000000000044e-02 2.112699999999999889e+01 5.299999999999999850e-02
2.063800000000000168e+01 3.599999999999999728e-02 2.028800000000000026e+01 3.500000000000000333e-02
2.205499999999999972e+01 1.110000000000000014e-01 2.137900000000000134e+01 7.199999999999999456e-02
2.262500000000000000e+01 1.439999999999999891e-01 2.130199999999999960e+01 6.700000000000000400e-02
2.063700000000000045e+01 3.599999999999999728e-02 1.929700000000000060e+01 2.299999999999999961e-02
2.201300000000000168e+01 7.199999999999999456e-02 2.142599999999999838e+01 8.400000000000000522e-02
2.237399999999999878e+01 1.039999999999999952e-01 2.162600000000000122e+01 8.699999999999999400e-02
2.121300000000000097e+01 3.799999999999999906e-02 2.086899999999999977e+01 5.600000000000000117e-02
2.242899999999999849e+01 1.189999999999999947e-01 2.183699999999999974e+01 1.300000000000000044e-01
1.982199999999999918e+01 2.599999999999999881e-02 1.936499999999999844e+01 1.799999999999999864e-02
2.099599999999999866e+01 3.599999999999999728e-02 2.054899999999999949e+01 4.000000000000000083e-02
2.177899999999999991e+01 5.800000000000000294e-02 2.122700000000000031e+01 5.899999999999999689e-02
2.175600000000000023e+01 5.199999999999999761e-02 2.031299999999999883e+01 3.200000000000000067e-02
2.267500000000000071e+01 1.489999999999999936e-01 2.198199999999999932e+01 1.300000000000000044e-01
2.139300000000000068e+01 8.000000000000000167e-02 2.058800000000000097e+01 4.000000000000000083e-02
1.877199999999999847e+01 1.200000000000000025e-02 1.837699999999999889e+01 1.099999999999999936e-02
2.194300000000000139e+01 9.500000000000000111e-02 2.044099999999999895e+01 3.599999999999999728e-02
2.183699999999999974e+01 7.099999999999999367e-02 2.124899999999999878e+01 6.400000000000000133e-02
2.180499999999999972e+01 6.800000000000000488e-02 2.122899999999999920e+01 5.999999999999999778e-02
2.087999999999999901e+01 3.599999999999999728e-02 2.005099999999999838e+01 2.599999999999999881e-02
2.095700000000000074e+01 4.000000000000000083e-02 2.051399999999999935e+01 4.399999999999999745e-02
1.898300000000000054e+01 1.700000000000000122e-02 1.868799999999999883e+01 1.299999999999999940e-02
2.009100000000000108e+01 2.400000000000000050e-02 1.959100000000000108e+01 1.899999999999999953e-02
2.235800000000000054e+01 1.100000000000000006e-01 2.117299999999999827e+01 5.999999999999999778e-02
1.980900000000000105e+01 1.899999999999999953e-02 1.949299999999999855e+01 2.199999999999999872e-02
9.999899999999999523e+01 9.999000000000000554e+00 2.238899999999999935e+01 1.690000000000000113e-01
2.065899999999999892e+01 3.099999999999999978e-02 2.032199999999999918e+01 3.200000000000000067e-02
2.357999999999999829e+01 3.180000000000000049e-01 2.166199999999999903e+01 9.800000000000000377e-02
2.196799999999999997e+01 9.400000000000000022e-02 2.163299999999999912e+01 1.000000000000000056e-01
2.125300000000000011e+01 4.800000000000000100e-02 2.082100000000000151e+01 4.900000000000000189e-02
2.236499999999999844e+01 1.059999999999999970e-01 2.183599999999999852e+01 1.150000000000000050e-01
2.168199999999999861e+01 6.099999999999999867e-02 2.086599999999999966e+01 4.599999999999999922e-02
2.235399999999999920e+01 8.699999999999999400e-02 2.151899999999999835e+01 8.899999999999999578e-02
2.255600000000000094e+01 1.400000000000000133e-01 2.190099999999999980e+01 1.120000000000000023e-01
2.188299999999999912e+01 6.800000000000000488e-02 2.117200000000000060e+01 5.000000000000000278e-02
2.003699999999999903e+01 4.800000000000000100e-02 1.971600000000000108e+01 3.699999999999999817e-02
2.269399999999999906e+01 1.409999999999999865e-01 2.185200000000000031e+01 9.700000000000000289e-02
2.050600000000000023e+01 3.400000000000000244e-02 2.016400000000000148e+01 2.999999999999999889e-02
2.149800000000000111e+01 5.099999999999999672e-02 2.108899999999999864e+01 5.800000000000000294e-02
2.182300000000000040e+01 7.000000000000000666e-02 2.142299999999999827e+01 8.699999999999999400e-02
1.971499999999999986e+01 1.700000000000000122e-02 1.945700000000000074e+01 2.199999999999999872e-02
2.143599999999999994e+01 4.499999999999999833e-02 2.104200000000000159e+01 5.099999999999999672e-02
2.138500000000000156e+01 5.399999999999999939e-02 2.092399999999999949e+01 4.900000000000000189e-02
2.164999999999999858e+01 5.999999999999999778e-02 2.119999999999999929e+01 6.800000000000000488e-02
2.127599999999999980e+01 3.699999999999999817e-02 2.080799999999999983e+01 4.100000000000000172e-02
2.068299999999999983e+01 4.100000000000000172e-02 1.936299999999999955e+01 2.100000000000000130e-02
2.220100000000000051e+01 1.069999999999999979e-01 2.170599999999999952e+01 8.400000000000000522e-02
2.100300000000000011e+01 3.400000000000000244e-02 2.052199999999999847e+01 4.299999999999999656e-02
2.195499999999999829e+01 6.400000000000000133e-02 2.144999999999999929e+01 7.699999999999999900e-02
2.234499999999999886e+01 1.100000000000000006e-01 2.185999999999999943e+01 1.000000000000000056e-01
2.205699999999999861e+01 7.199999999999999456e-02 2.155699999999999861e+01 8.500000000000000611e-02
2.185699999999999932e+01 6.600000000000000311e-02 2.123999999999999844e+01 6.800000000000000488e-02
2.143299999999999983e+01 5.800000000000000294e-02 2.105600000000000094e+01 5.600000000000000117e-02
1.836199999999999832e+01 1.299999999999999940e-02 1.747299999999999898e+01 1.099999999999999936e-02
2.236799999999999855e+01 1.199999999999999956e-01 2.191499999999999915e+01 9.500000000000000111e-02
2.202799999999999869e+01 8.400000000000000522e-02 2.068100000000000094e+01 3.699999999999999817e-02
2.204899999999999949e+01 7.900000000000000078e-02 2.161400000000000077e+01 8.400000000000000522e-02
2.071900000000000119e+01 2.800000000000000058e-02 2.032000000000000028e+01 3.300000000000000155e-02
2.231299999999999883e+01 9.800000000000000377e-02 2.168799999999999883e+01 1.059999999999999970e-01
2.129599999999999937e+01 5.099999999999999672e-02 2.082400000000000162e+01 5.600000000000000117e-02
2.195100000000000051e+01 6.800000000000000488e-02 2.040800000000000125e+01 3.200000000000000067e-02
2.230199999999999960e+01 9.400000000000000022e-02 2.166199999999999903e+01 8.999999999999999667e-02
2.116300000000000026e+01 4.100000000000000172e-02 2.073499999999999943e+01 4.200000000000000261e-02
2.058699999999999974e+01 2.999999999999999889e-02 2.024200000000000088e+01 2.699999999999999969e-02
2.176300000000000168e+01 7.499999999999999722e-02 2.126800000000000068e+01 6.700000000000000400e-02
2.249899999999999878e+01 1.100000000000000006e-01 2.190099999999999980e+01 1.079999999999999988e-01
2.261700000000000088e+01 1.239999999999999991e-01 2.164600000000000080e+01 9.500000000000000111e-02
2.161299999999999955e+01 5.800000000000000294e-02 2.113200000000000145e+01 5.999999999999999778e-02
2.207999999999999829e+01 1.039999999999999952e-01 2.146300000000000097e+01 7.499999999999999722e-02
2.090800000000000125e+01 3.099999999999999978e-02 1.948900000000000077e+01 2.000000000000000042e-02
2.173199999999999932e+01 5.899999999999999689e-02 2.129500000000000171e+01 6.700000000000000400e-02
2.185699999999999932e+01 6.900000000000000577e-02 2.126300000000000168e+01 7.399999999999999634e-02
2.105499999999999972e+01 5.000000000000000278e-02 2.060200000000000031e+01 5.199999999999999761e-02
2.013700000000000045e+01 2.800000000000000058e-02 1.980099999999999838e+01 2.699999999999999969e-02
2.229299999999999926e+01 9.600000000000000200e-02 2.183200000000000074e+01 1.370000000000000107e-01
1.835200000000000031e+01 1.200000000000000025e-02 1.787099999999999866e+01 1.200000000000000025e-02
2.153300000000000125e+01 5.399999999999999939e-02 2.110699999999999932e+01 4.900000000000000189e-02
1.982000000000000028e+01 1.899999999999999953e-02 1.952899999999999991e+01 1.899999999999999953e-02
2.132999999999999829e+01 3.899999999999999994e-02 2.088500000000000156e+01 5.399999999999999939e-02
2.240200000000000102e+01 8.999999999999999667e-02 2.183200000000000074e+01 1.079999999999999988e-01
1.971799999999999997e+01 1.899999999999999953e-02 1.942399999999999949e+01 2.100000000000000130e-02
2.264900000000000091e+01 1.250000000000000000e-01 2.239600000000000080e+01 1.559999999999999998e-01
2.028900000000000148e+01 2.400000000000000050e-02 1.983500000000000085e+01 2.699999999999999969e-02
2.157999999999999829e+01 6.099999999999999867e-02 2.109100000000000108e+01 5.700000000000000205e-02
2.138500000000000156e+01 4.499999999999999833e-02 2.094000000000000128e+01 5.399999999999999939e-02
2.145299999999999940e+01 5.399999999999999939e-02 2.094099999999999895e+01 5.399999999999999939e-02
2.135300000000000153e+01 5.600000000000000117e-02 2.086299999999999955e+01 5.500000000000000028e-02
1.993599999999999994e+01 2.199999999999999872e-02 1.964699999999999847e+01 2.100000000000000130e-02
2.051399999999999935e+01 2.900000000000000147e-02 2.017299999999999827e+01 2.500000000000000139e-02
2.171000000000000085e+01 7.099999999999999367e-02 2.080900000000000105e+01 5.299999999999999850e-02
2.187300000000000111e+01 7.299999999999999545e-02 2.144000000000000128e+01 6.500000000000000222e-02
2.194600000000000151e+01 7.199999999999999456e-02 2.157600000000000051e+01 1.019999999999999934e-01
2.230300000000000082e+01 1.049999999999999961e-01 2.169099999999999895e+01 8.300000000000000433e-02
1.864799999999999969e+01 1.700000000000000122e-02 1.814799999999999969e+01 1.299999999999999940e-02
1.936299999999999955e+01 2.100000000000000130e-02 1.906500000000000128e+01 1.400000000000000029e-02
2.137099999999999866e+01 4.399999999999999745e-02 2.009400000000000119e+01 2.699999999999999969e-02
2.247899999999999920e+01 1.670000000000000095e-01 2.114600000000000080e+01 9.800000000000000377e-02
1.946799999999999997e+01 1.700000000000000122e-02 1.918700000000000117e+01 1.600000000000000033e-02
2.229200000000000159e+01 1.170000000000000068e-01 2.162500000000000000e+01 9.299999999999999933e-02
1.608800000000000097e+01 7.000000000000000146e-03 1.547000000000000064e+01 8.000000000000000167e-03
2.113299999999999912e+01 4.499999999999999833e-02 2.075900000000000034e+01 4.200000000000000261e-02
2.230000000000000071e+01 7.799999999999999989e-02 2.184600000000000009e+01 1.250000000000000000e-01
2.095100000000000051e+01 4.499999999999999833e-02 2.055499999999999972e+01 3.799999999999999906e-02
1.633800000000000097e+01 1.000000000000000021e-02 1.554700000000000060e+01 8.000000000000000167e-03
2.156700000000000017e+01 5.399999999999999939e-02 2.051300000000000168e+01 3.599999999999999728e-02
1.988400000000000034e+01 2.100000000000000130e-02 1.958800000000000097e+01 1.899999999999999953e-02
2.128099999999999881e+01 4.000000000000000083e-02 2.087900000000000134e+01 4.499999999999999833e-02
2.229500000000000171e+01 1.189999999999999947e-01 2.180999999999999872e+01 1.409999999999999865e-01
2.156099999999999994e+01 4.499999999999999833e-02 2.108299999999999841e+01 5.800000000000000294e-02
2.145899999999999963e+01 7.099999999999999367e-02 2.086499999999999844e+01 4.399999999999999745e-02
2.296900000000000119e+01 2.210000000000000020e-01 2.214300000000000068e+01 1.150000000000000050e-01
2.179599999999999937e+01 6.199999999999999956e-02 2.123499999999999943e+01 7.299999999999999545e-02
