# B, V
1.575500000000000078e+01 1.524900000000000055e+01
1.302700000000000102e+01 1.276500000000000057e+01
1.670799999999999841e+01 1.620299999999999940e+01
1.686399999999999721e+01 1.609199999999999875e+01
1.549800000000000111e+01 1.474300000000000033e+01
1.677100000000000080e+01 1.573600000000000065e+01
1.440399999999999991e+01 1.356900000000000084e+01
1.653600000000000136e+01 1.570899999999999963e+01
1.666100000000000136e+01 1.569800000000000040e+01
1.566000000000000014e+01 1.506099999999999994e+01
1.632400000000000162e+01 1.508000000000000007e+01
1.572100000000000009e+01 1.503299999999999947e+01
1.596600000000000108e+01 1.511800000000000033e+01
1.342999999999999972e+01 1.304100000000000037e+01
1.339300000000000068e+01 1.307900000000000063e+01
1.555600000000000094e+01 1.476200000000000045e+01
1.635500000000000043e+01 1.557099999999999973e+01
1.258000000000000007e+01 1.234299999999999997e+01
1.568599999999999994e+01 1.438599999999999923e+01
1.147999999999999865e+01 1.126699999999999946e+01
1.667999999999999972e+01 1.593200000000000038e+01
1.593099999999999916e+01 1.472199999999999953e+01
1.379600000000000115e+01 1.253400000000000070e+01
1.737000000000000099e+01 1.650600000000000023e+01
1.716100000000000136e+01 1.636400000000000077e+01
1.715600000000000236e+01 1.650100000000000122e+01
1.730600000000000094e+01 1.655600000000000094e+01
1.661400000000000077e+01 1.589499999999999957e+01
1.516099999999999959e+01 1.462500000000000000e+01
1.615000000000000213e+01 1.528100000000000058e+01
1.301399999999999935e+01 1.282799999999999940e+01
1.666100000000000136e+01 1.594500000000000028e+01
1.636899999999999977e+01 1.560100000000000087e+01
1.581700000000000017e+01 1.454800000000000004e+01
1.691600000000000037e+01 1.598900000000000077e+01
1.071799999999999997e+01 1.057399999999999984e+01
1.662000000000000099e+01 1.583000000000000007e+01
1.710400000000000276e+01 1.638500000000000156e+01
1.587000000000000099e+01 1.453700000000000081e+01
1.594500000000000028e+01 1.542300000000000004e+01
1.653600000000000136e+01 1.589400000000000013e+01
1.384399999999999942e+01 1.311200000000000010e+01
1.363400000000000034e+01 1.341300000000000026e+01
1.652700000000000102e+01 1.557900000000000063e+01
1.524600000000000044e+01 1.441399999999999970e+01
1.706900000000000261e+01 1.639900000000000091e+01
1.118700000000000117e+01 1.086800000000000033e+01
1.038499999999999979e+01 1.024000000000000021e+01
1.163600000000000101e+01 1.139700000000000024e+01
1.631099999999999994e+01 1.540199999999999925e+01
1.344200000000000017e+01 1.310200000000000031e+01
1.703500000000000014e+01 1.616199999999999903e+01
1.457399999999999984e+01 1.426699999999999946e+01
1.614900000000000091e+01 1.543099999999999916e+01
1.604100000000000037e+01 1.554899999999999949e+01
1.655799999999999983e+01 1.573000000000000043e+01
1.594999999999999929e+01 1.517999999999999972e+01
1.707799999999999940e+01 1.628800000000000026e+01
1.706799999999999784e+01 1.627799999999999869e+01
1.519599999999999973e+01 1.423300000000000054e+01
1.687600000000000122e+01 1.612500000000000000e+01
1.671999999999999886e+01 1.603200000000000003e+01
1.709399999999999764e+01 1.648699999999999832e+01
1.646900000000000119e+01 1.569800000000000040e+01
1.721699999999999875e+01 1.645100000000000051e+01
1.604599999999999937e+01 1.543399999999999928e+01
1.512800000000000011e+01 1.441699999999999982e+01
1.623399999999999821e+01 1.562199999999999989e+01
1.714500000000000313e+01 1.628600000000000136e+01
1.551500000000000057e+01 1.443800000000000061e+01
1.634700000000000131e+01 1.539600000000000080e+01
1.570700000000000074e+01 1.509900000000000020e+01
1.587300000000000111e+01 1.514300000000000068e+01
1.617399999999999949e+01 1.516300000000000026e+01
1.595899999999999963e+01 1.510299999999999976e+01
1.566000000000000014e+01 1.481099999999999994e+01
1.710000000000000142e+01 1.626000000000000156e+01
1.266900000000000048e+01 1.253500000000000014e+01
1.537199999999999989e+01 1.483000000000000007e+01
1.642200000000000060e+01 1.595100000000000051e+01
1.624699999999999989e+01 1.539700000000000024e+01
1.632900000000000063e+01 1.567300000000000004e+01
1.515000000000000036e+01 1.475500000000000078e+01
1.692200000000000060e+01 1.624200000000000088e+01
1.351800000000000068e+01 1.285500000000000043e+01
1.566700000000000159e+01 1.500500000000000078e+01
1.513899999999999935e+01 1.418299999999999983e+01
1.500499999999999901e+01 1.427599999999999980e+01
1.567999999999999972e+01 1.511899999999999977e+01
1.630300000000000082e+01 1.547300000000000075e+01
1.675900000000000034e+01 1.602700000000000102e+01
1.671699999999999875e+01 1.552500000000000036e+01
1.720399999999999707e+01 1.637399999999999878e+01
1.599699999999999989e+01 1.465399999999999991e+01
1.694600000000000151e+01 1.603500000000000014e+01
1.723999999999999844e+01 1.628999999999999915e+01
1.727599999999999980e+01 1.649399999999999977e+01
1.696300000000000097e+01 1.617099999999999937e+01
1.534499999999999886e+01 1.399799999999999933e+01
1.599299999999999855e+01 1.517099999999999937e+01
1.618700000000000117e+01 1.533200000000000074e+01
1.626800000000000068e+01 1.521299999999999919e+01
1.517900000000000027e+01 1.388100000000000023e+01
1.653600000000000136e+01 1.579800000000000004e+01
1.608099999999999952e+01 1.519500000000000028e+01
1.526099999999999923e+01 1.463599999999999923e+01
1.695299999999999940e+01 1.595700000000000074e+01
1.623300000000000054e+01 1.546199999999999974e+01
1.650099999999999767e+01 1.573199999999999932e+01
1.708899999999999864e+01 1.626999999999999957e+01
1.652100000000000080e+01 1.559800000000000075e+01
1.441299999999999848e+01 1.371299999999999919e+01
1.519599999999999973e+01 1.441600000000000037e+01
1.687299999999999756e+01 1.633899999999999864e+01
1.694000000000000128e+01 1.623300000000000054e+01
1.593399999999999928e+01 1.495599999999999952e+01
1.710000000000000142e+01 1.616400000000000148e+01
1.674399999999999977e+01 1.586800000000000033e+01
1.723900000000000077e+01 1.645700000000000074e+01
1.602899999999999991e+01 1.480799999999999983e+01
1.706700000000000017e+01 1.627199999999999847e+01
1.503100000000000058e+01 1.465700000000000003e+01
1.678399999999999892e+01 1.613299999999999912e+01
1.678599999999999781e+01 1.595599999999999952e+01
1.690099999999999980e+01 1.585899999999999999e+01
1.626399999999999935e+01 1.502399999999999913e+01
1.408899999999999864e+01 1.368699999999999939e+01
1.511399999999999899e+01 1.427999999999999936e+01
1.602100000000000080e+01 1.505199999999999960e+01
1.501799999999999891e+01 1.457099999999999973e+01
1.487599999999999945e+01 1.443900000000000006e+01
1.478100000000000058e+01 1.395100000000000051e+01
1.696499999999999986e+01 1.615399999999999991e+01
1.533099999999999952e+01 1.481499999999999950e+01
1.726200000000000045e+01 1.633899999999999864e+01
1.551900000000000013e+01 1.497100000000000009e+01
1.699699999999999989e+01 1.638500000000000156e+01
1.283399999999999963e+01 1.258999999999999986e+01
1.469800000000000040e+01 1.391099999999999959e+01
1.710500000000000043e+01 1.618599999999999994e+01
1.591900000000000048e+01 1.536299999999999955e+01
1.593100000000000094e+01 1.506000000000000050e+01
1.513299999999999912e+01 1.430799999999999983e+01
1.225699999999999967e+01 1.206000000000000050e+01
1.481500000000000128e+01 1.306600000000000072e+01
1.142600000000000016e+01 1.124200000000000088e+01
1.630499999999999972e+01 1.548499999999999943e+01
1.582500000000000107e+01 1.529100000000000037e+01
1.713199999999999790e+01 1.632999999999999829e+01
1.637699999999999889e+01 1.573300000000000054e+01
1.562300000000000111e+01 1.511700000000000088e+01
1.673099999999999810e+01 1.570599999999999952e+01
1.722299999999999898e+01 1.639600000000000080e+01
1.640500000000000114e+01 1.574000000000000021e+01
1.703900000000000148e+01 1.617500000000000071e+01
1.634799999999999898e+01 1.501200000000000045e+01
1.477400000000000091e+01 1.442500000000000071e+01
1.621199999999999974e+01 1.543299999999999983e+01
1.573000000000000043e+01 1.509699999999999953e+01
1.692200000000000060e+01 1.588799999999999990e+01
1.613499999999999801e+01 1.524499999999999922e+01
1.683699999999999974e+01 1.595800000000000018e+01
1.432499999999999929e+01 1.401099999999999923e+01
1.396700000000000053e+01 1.324000000000000021e+01
1.620199999999999818e+01 1.540099999999999980e+01
1.302600000000000158e+01 1.273900000000000077e+01
1.421499999999999986e+01 1.397000000000000064e+01
1.555700000000000038e+01 1.506000000000000050e+01
1.678300000000000125e+01 1.614799999999999969e+01
1.181400000000000006e+01 1.161500000000000021e+01
1.513100000000000023e+01 1.445199999999999996e+01
1.610099999999999909e+01 1.527299999999999969e+01
1.618700000000000117e+01 1.553700000000000081e+01
1.656400000000000006e+01 1.594400000000000084e+01
1.647599999999999909e+01 1.535100000000000087e+01
1.651000000000000156e+01 1.579100000000000037e+01
1.148600000000000065e+01 1.127100000000000080e+01
1.564499999999999957e+01 1.433799999999999919e+01
1.489199999999999946e+01 1.416000000000000014e+01
1.231499999999999950e+01 1.213400000000000034e+01
1.443299999999999983e+01 1.408900000000000041e+01
1.666600000000000037e+01 1.577299999999999969e+01
1.583300000000000018e+01 1.494899999999999984e+01
1.724899999999999878e+01 1.631400000000000006e+01
1.654599999999999937e+01 1.560999999999999943e+01
1.721199999999999974e+01 1.645700000000000074e+01
1.608500000000000085e+01 1.511299999999999955e+01
1.362400000000000055e+01 1.327500000000000036e+01
1.513300000000000090e+01 1.464300000000000068e+01
1.407999999999999829e+01 1.330599999999999916e+01
1.433000000000000007e+01 1.359999999999999964e+01
1.640599999999999881e+01 1.576399999999999935e+01
1.650000000000000000e+01 1.572100000000000009e+01
1.557399999999999984e+01 1.481099999999999994e+01
1.554800000000000004e+01 1.503899999999999970e+01
1.447199999999999953e+01 1.389400000000000013e+01
1.668700000000000117e+01 1.566099999999999959e+01
1.265700000000000003e+01 1.236999999999999922e+01
1.106700000000000017e+01 1.089700000000000024e+01
1.547700000000000031e+01 1.502100000000000080e+01
1.603800000000000026e+01 1.545100000000000051e+01
1.658699999999999974e+01 1.565000000000000036e+01
1.684400000000000119e+01 1.608699999999999974e+01
1.695999999999999730e+01 1.607999999999999829e+01
1.450099999999999945e+01 1.399699999999999989e+01
1.570000000000000107e+01 1.518200000000000038e+01
1.557199999999999918e+01 1.489499999999999957e+01
1.664000000000000057e+01 1.567800000000000082e+01
1.662399999999999878e+01 1.593099999999999916e+01
1.696199999999999974e+01 1.637099999999999866e+01
1.642999999999999972e+01 1.505199999999999960e+01
1.502799999999999869e+01 1.433099999999999952e+01
1.273300000000000054e+01 1.243299999999999983e+01
1.466399999999999970e+01 1.395800000000000018e+01
1.276999999999999957e+01 1.251999999999999957e+01
1.636899999999999977e+01 1.544299999999999962e+01
1.661599999999999966e+01 1.587299999999999933e+01
1.651300000000000168e+01 1.510800000000000054e+01
1.524000000000000021e+01 1.476200000000000045e+01
1.651600000000000179e+01 1.581000000000000050e+01
1.552399999999999913e+01 1.460299999999999976e+01
1.596499999999999986e+01 1.536599999999999966e+01
1.540399999999999991e+01 1.456099999999999994e+01
1.575199999999999889e+01 1.474099999999999966e+01
1.264600000000000080e+01 1.239000000000000057e+01
1.630799999999999983e+01 1.567099999999999937e+01
1.642300000000000182e+01 1.586200000000000010e+01
1.164300000000000068e+01 1.136800000000000033e+01
1.723199999999999932e+01 1.638400000000000034e+01
1.538499999999999979e+01 1.453599999999999959e+01
1.703899999999999793e+01 1.620899999999999963e+01
1.413400000000000034e+01 1.376900000000000013e+01
1.256099999999999994e+01 1.115300000000000047e+01
1.712300000000000111e+01 1.616900000000000048e+01
1.613500000000000156e+01 1.570500000000000007e+01
1.576099999999999923e+01 1.522499999999999964e+01
1.593399999999999928e+01 1.531499999999999950e+01
1.509499999999999886e+01 1.466399999999999970e+01
1.389199999999999946e+01 1.351699999999999946e+01
1.614799999999999969e+01 1.554800000000000004e+01
1.161500000000000021e+01 1.135999999999999943e+01
1.655099999999999838e+01 1.585899999999999999e+01
1.611100000000000065e+01 1.546899999999999942e+01
1.480900000000000105e+01 1.402500000000000036e+01
1.500499999999999901e+01 1.453999999999999915e+01
1.656599999999999895e+01 1.588100000000000023e+01
1.393099999999999916e+01 1.345299999999999940e+01
1.597000000000000064e+01 1.530400000000000027e+01
1.546100000000000030e+01 1.491600000000000037e+01
1.355300000000000082e+01 1.322300000000000075e+01
1.613499999999999801e+01 1.550399999999999956e+01
1.716600000000000037e+01 1.621799999999999997e+01
1.471299999999999919e+01 1.388199999999999967e+01
1.700799999999999912e+01 1.618799999999999883e+01
1.588899999999999935e+01 1.534699999999999953e+01
1.065399999999999991e+01 1.043699999999999939e+01
1.466400000000000148e+01 1.425500000000000078e+01
1.620199999999999818e+01 1.532699999999999996e+01
1.449099999999999966e+01 1.402899999999999991e+01
1.612800000000000011e+01 1.477500000000000036e+01
1.652599999999999980e+01 1.513499999999999979e+01
1.539199999999999946e+01 1.489799999999999969e+01
1.307000000000000028e+01 1.279199999999999982e+01
1.725300000000000011e+01 1.642599999999999838e+01
1.618700000000000117e+01 1.556099999999999994e+01
1.621600000000000108e+01 1.560800000000000054e+01
1.608800000000000097e+01 1.515099999999999980e+01
1.691299999999999670e+01 1.614399999999999835e+01
1.689600000000000080e+01 1.594800000000000040e+01
1.623699999999999832e+01 1.550099999999999945e+01
1.687399999999999878e+01 1.610500000000000043e+01
1.458099999999999952e+01 1.374000000000000021e+01
1.650499999999999901e+01 1.561299999999999955e+01
1.331799999999999962e+01 1.297799999999999976e+01
1.524000000000000021e+01 1.476600000000000001e+01
1.560200000000000031e+01 1.463000000000000078e+01
1.703699999999999903e+01 1.607300000000000040e+01
1.537299999999999933e+01 1.475999999999999979e+01
1.599899999999999878e+01 1.515199999999999925e+01
1.466600000000000037e+01 1.412899999999999956e+01
1.675400000000000134e+01 1.577800000000000047e+01
1.610200000000000031e+01 1.519999999999999929e+01
1.569800000000000040e+01 1.492200000000000060e+01
1.602100000000000080e+01 1.510200000000000031e+01
1.530599999999999916e+01 1.479299999999999926e+01
1.426100000000000101e+01 1.385200000000000031e+01
1.514000000000000057e+01 1.355400000000000027e+01
1.489000000000000057e+01 1.438499999999999979e+01
1.689900000000000091e+01 1.593800000000000061e+01
1.671600000000000108e+01 1.566699999999999982e+01
1.587000000000000099e+01 1.517900000000000027e+01
1.626300000000000168e+01 1.562500000000000000e+01
1.540600000000000058e+01 1.488400000000000034e+01
1.505999999999999872e+01 1.459099999999999930e+01
1.548399999999999999e+01 1.492999999999999972e+01
9.496000000000000441e+00 9.210000000000000853e+00
1.576400000000000112e+01 1.515600000000000058e+01
1.286700000000000088e+01 1.254100000000000037e+01
1.436700000000000088e+01 1.388400000000000034e+01
1.521400000000000041e+01 1.347799999999999976e+01
1.657799999999999940e+01 1.586999999999999922e+01
1.652999999999999758e+01 1.566499999999999915e+01
1.699899999999999878e+01 1.601599999999999824e+01
1.648399999999999821e+01 1.587899999999999956e+01
1.305300000000000082e+01 1.241000000000000014e+01
1.494500000000000028e+01 1.448900000000000077e+01
1.485400000000000098e+01 1.342900000000000027e+01
1.691799999999999926e+01 1.609600000000000009e+01
1.702799999999999869e+01 1.620499999999999829e+01
1.689699999999999847e+01 1.598099999999999987e+01
1.667399999999999949e+01 1.535599999999999987e+01
1.612199999999999989e+01 1.544500000000000028e+01
1.510399999999999920e+01 1.452899999999999991e+01
1.636100000000000065e+01 1.566399999999999970e+01
1.692500000000000071e+01 1.623799999999999955e+01
1.631899999999999906e+01 1.567699999999999960e+01
1.613700000000000045e+01 1.503500000000000014e+01
1.566499999999999915e+01 1.515799999999999947e+01
